Algorithm,Key_Size,Payload_Size,Sample_Num,Encrypt_Delay_sec
RSA,1024,200,51,0.00010910001583397388
RSA,1024,200,52,0.00017499999376013875
RSA,1024,200,53,0.00018039997667074203
RSA,1024,200,54,0.00018289999570697546
RSA,1024,200,55,0.00018660002388060093
RSA,1024,200,56,0.00017850002041086555
RSA,1024,200,57,0.00011250004172325134
RSA,1024,200,58,0.0001889999839477241
RSA,1024,200,59,0.00018020003335550427
RSA,1024,200,60,0.00012310000602155924
RSA,1024,200,61,0.0001802999759092927
RSA,1024,200,62,0.00011279998579993844
RSA,1024,200,63,0.00017559999832883477
RSA,1024,200,64,0.00014730001566931605
RSA,1024,200,65,0.00015510001685470343
RSA,1024,200,66,0.00019310001516714692
RSA,1024,200,67,0.00018129998352378607
RSA,1024,200,68,0.0001745999907143414
RSA,1024,200,69,0.00017670000670477748
RSA,1024,200,70,0.0001784000196494162
RSA,1024,200,71,0.00021090003428980708
RSA,1024,200,72,0.00017880002269521356
RSA,1024,200,73,0.00014479999663308263
RSA,1024,200,74,0.00019270001212134957
RSA,1024,200,75,0.00014809996355324984
RSA,1024,200,76,0.00015390000771731138
RSA,1024,200,77,0.00014189997455105186
RSA,1024,200,78,0.00017690000822767615
RSA,1024,200,79,0.00018879998242482543
RSA,1024,200,80,0.00015159999020397663
RSA,1024,200,81,0.0001417000312358141
RSA,1024,200,82,0.0001775999553501606
RSA,1024,200,83,0.00017830001888796687
RSA,1024,200,84,0.00017740001203492284
RSA,1024,200,85,0.00015429995255544782
RSA,1024,200,86,0.0001105000264942646
RSA,1024,200,87,0.00013310002395883203
RSA,1024,200,88,0.00014979997649788857
RSA,1024,200,89,0.00010850001126527786
RSA,1024,200,90,0.00012119999155402184
RSA,1024,200,91,0.00018279999494552612
RSA,1024,200,92,0.0001585999852977693
RSA,1024,200,93,0.00018289999570697546
RSA,1024,200,94,0.00011139997513964772
RSA,1024,200,95,0.00019560003420338035
RSA,1024,200,96,0.00014890002785250545
RSA,1024,200,97,0.00017180002760142088
RSA,1024,200,98,9.14999982342124e-05
RSA,1024,200,99,0.00024050002684816718
RSA,1024,200,100,0.0001770000089891255
RSA,1024,250,1,0.0001914000022225082
RSA,1024,250,2,0.00021700002253055573
RSA,1024,250,3,0.00021889997879043221
RSA,1024,250,4,0.00012159999459981918
RSA,1024,250,5,0.000179499969817698
RSA,1024,250,6,0.0001990000018849969
RSA,1024,250,7,0.0001922999508678913
RSA,1024,250,8,0.00020400003995746374
RSA,1024,250,9,0.00019990000873804092
RSA,1024,250,10,0.00021430000197142363
RSA,1024,250,11,0.00019510003039613366
RSA,1024,250,12,0.00018530001398175955
RSA,1024,250,13,0.00019719998817890882
RSA,1024,250,14,0.00014870002632960677
RSA,1024,250,15,0.000228599994443357
RSA,1024,250,16,0.00019339995924383402
RSA,1024,250,17,0.000116499955765903
RSA,1024,250,18,0.00021320005180314183
RSA,1024,250,19,0.000201700022444129
RSA,1024,250,20,0.00017220003064721823
RSA,1024,250,21,0.00019920000340789557
