Algorithm,Key_Size,Payload_Size,Sample_Num,Encrypt_Delay_sec
RSA,1024,50,69,0.00011299998732283711
RSA,1024,50,70,0.00012209999840706587
RSA,1024,50,71,0.00016350002260878682
RSA,1024,50,72,0.00016759999562054873
RSA,1024,50,73,0.00017690000822767615
RSA,1024,50,74,0.00017720001051202416
RSA,1024,50,75,0.00017040001694113016
RSA,1024,50,76,0.00016840000171214342
RSA,1024,50,77,0.00019099999917671084
RSA,1024,50,78,0.00010720000136643648
RSA,1024,50,79,0.00014300004113465548
RSA,1024,50,80,8.700002217665315e-05
RSA,1024,50,81,0.0001697000116109848
RSA,1024,50,82,0.00017300003673881292
RSA,1024,50,83,0.0001702000154182315
RSA,1024,50,84,0.0001686000032350421
RSA,1024,50,85,0.00015590002294629812
RSA,1024,50,86,0.0001700000138953328
RSA,1024,50,87,0.00016770005458965898
RSA,1024,50,88,0.00017590000061318278
RSA,1024,50,89,0.00010090001160278916
RSA,1024,50,90,0.00019500002963468432
RSA,1024,50,91,0.0001404000213369727
RSA,1024,50,92,0.00016789999790489674
RSA,1024,50,93,0.00014849996659904718
RSA,1024,50,94,0.00015670002903789282
RSA,1024,50,95,0.00011030002497136593
RSA,1024,50,96,0.00016820000018924475
RSA,1024,50,97,0.00015590002294629812
RSA,1024,50,98,0.00017369998386129737
RSA,1024,50,99,0.00016609998419880867
RSA,1024,50,100,0.00011399999493733048
RSA,1024,100,1,0.000145500001963228
RSA,1024,100,2,0.00014860002556815743
RSA,1024,100,3,0.00022460002219304442
RSA,1024,100,4,0.00017559999832883477
RSA,1024,100,5,0.0002259000320918858
RSA,1024,100,6,0.0002232000115327537
RSA,1024,100,7,0.00022549997083842754
RSA,1024,100,8,0.00023170001804828644
RSA,1024,100,9,0.00021129997912794352
RSA,1024,100,10,0.0001474000164307654
RSA,1024,100,11,0.0001653000363148749
RSA,1024,100,12,0.00021600001491606236
RSA,1024,100,13,0.00013749999925494194
RSA,1024,100,14,0.00029180001001805067
RSA,1024,100,15,0.00022719998378306627
RSA,1024,100,16,0.00022719998378306627
RSA,1024,100,17,0.00021550001110881567
RSA,1024,100,18,0.0002812999882735312
RSA,1024,100,19,0.0002261999761685729
RSA,1024,100,20,0.00030120002338662744
RSA,1024,100,21,0.00022520002676174045
RSA,1024,100,22,0.00022519996855407953
RSA,1024,100,23,0.00020370003767311573
RSA,1024,100,24,0.00022899999748915434
RSA,1024,100,25,0.0002250999677926302
RSA,1024,100,26,0.0002278000465594232
RSA,1024,100,27,0.00022379995789378881
RSA,1024,100,28,0.00021399999968707561
RSA,1024,100,29,0.00022659997921437025
RSA,1024,100,30,0.00016870000399649143
RSA,1024,100,31,0.00016070000128820539
RSA,1024,100,32,0.00020559999393299222
RSA,1024,100,33,0.00014889996964484453
RSA,1024,100,34,0.00027680001221597195
RSA,1024,100,35,0.0002251000260002911
RSA,1024,100,36,0.00022469996474683285
RSA,1024,100,37,0.00019420002354308963
RSA,1024,100,38,0.00023879995569586754
RSA,1024,100,39,0.00021580001339316368
RSA,1024,100,40,0.00021879997802898288
RSA,1024,100,41,0.00021740002557635307
RSA,1024,100,42,0.00021649996051564813
RSA,1024,100,43,0.0002270000404678285
RSA,1024,100,44,0.00011680001625791192
RSA,1024,100,45,0.00015049998182803392
RSA,1024,100,46,0.0002199000446125865
RSA,1024,100,47,0.00013690005289390683
RSA,1024,100,48,0.00021899997955188155
RSA,1024,100,49,0.00013429997488856316
RSA,1024,100,50,0.0002243000199086964
RSA,1024,100,51,0.00023609999334439635
RSA,1024,100,52,0.00022800004808232188
RSA,1024,100,53,0.00021819997346028686
RSA,1024,100,54,0.00021379999816417694
RSA,1024,100,55,0.00022409996017813683
RSA,1024,100,56,0.00022740004351362586
RSA,1024,100,57,0.00011069996980950236
RSA,1024,100,58,0.00021299999207258224
RSA,1024,100,59,0.0002647999790497124
RSA,1024,100,60,0.0001838000025600195
RSA,1024,100,61,0.0001384999486617744
RSA,1024,100,62,0.00022529996931552887
RSA,1024,100,63,0.0002560000284574926
RSA,1024,100,64,0.00017220003064721823
RSA,1024,100,65,0.00022580003133043647
RSA,1024,100,66,0.0001802999759092927
RSA,1024,100,67,0.0002031000331044197
RSA,1024,100,68,0.00022739998530596495
RSA,1024,100,69,0.00022660003742203116
RSA,1024,100,70,0.00020980002591386437
RSA,1024,100,71,0.00022369995713233948
RSA,1024,100,72,0.0002204999909736216
RSA,1024,100,73,0.00022759998682886362
RSA,1024,100,74,0.00022689998149871826
RSA,1024,100,75,0.00021670002024620771
RSA,1024,100,76,0.00022869999520480633
RSA,1024,100,77,0.00022260000696405768
RSA,1024,100,78,0.00022410001838579774
RSA,1024,100,79,0.00023849995341151953
RSA,1024,100,80,0.00021399999968707561
RSA,1024,100,81,0.00014190003275871277
RSA,1024,100,82,0.00013489997945725918
RSA,1024,100,83,0.00021540001034736633
RSA,1024,100,84,0.00031209998996928334
RSA,1024,100,85,0.0002046999870799482
RSA,1024,100,86,0.00022389995865523815
RSA,1024,100,87,0.00022449996322393417
RSA,1024,100,88,0.00014459999511018395
RSA,1024,100,89,0.00022410001838579774
RSA,1024,100,90,0.00013930001296103
RSA,1024,100,91,0.00022769998759031296
RSA,1024,100,92,0.0002232000115327537
RSA,1024,100,93,0.0001273000380024314
RSA,1024,100,94,0.00021430000197142363
RSA,1024,100,95,0.00024279998615384102
RSA,1024,100,96,0.000208500016015023
RSA,1024,100,97,0.0002060999977402389
RSA,1024,100,98,0.00024240004131570458
RSA,1024,100,99,0.0002359000500291586
RSA,1024,100,100,0.00011680001625791192
RSA,1024,150,1,0.00016960001084953547
RSA,1024,150,2,0.0002861000248230994
RSA,1024,150,3,0.0002633999683894217
RSA,1024,150,4,0.00027979997685179114
RSA,1024,150,5,0.0003273999900557101
RSA,1024,150,6,0.00027139997109770775
RSA,1024,150,7,0.00020790001144632697
RSA,1024,150,8,0.0002807999844662845
RSA,1024,150,9,0.00026619998971000314
RSA,1024,150,10,0.00028169999131932855
RSA,1024,150,11,0.0002766999532468617
RSA,1024,150,12,0.0002859000233002007
RSA,1024,150,13,0.00027679995400831103
RSA,1024,150,14,0.00027810002211481333
RSA,1024,150,15,0.00028979999478906393
RSA,1024,150,16,0.00027900002896785736
RSA,1024,150,17,0.00027550000231713057
RSA,1024,150,18,0.0002685000072233379
RSA,1024,150,19,0.00027920003049075603
RSA,1024,150,20,0.0002519000554457307
RSA,1024,150,21,0.0001647999742999673
RSA,1024,150,22,0.0002769000129774213
RSA,1024,150,23,0.0002610000083222985
RSA,1024,150,24,0.0001797000295482576
RSA,1024,150,25,0.00027439999394118786
RSA,1024,150,26,0.0002791000297293067
RSA,1024,150,27,0.00029260001610964537
RSA,1024,150,28,0.0002516999957151711
RSA,1024,150,29,0.00033950002398341894
RSA,1024,150,30,0.00026970001636072993
RSA,1024,150,31,0.0002713000285439193
RSA,1024,150,32,0.0002628000220283866
RSA,1024,150,33,0.00016360002337023616
RSA,1024,150,34,0.0001721000298857689
RSA,1024,150,35,0.0002601000014692545
RSA,1024,150,36,0.0003093000268563628
RSA,1024,150,37,0.00027189997490495443
RSA,1024,150,38,0.00017750001279637218
RSA,1024,150,39,0.0002652999828569591
RSA,1024,150,40,0.00042610004311427474
RSA,1024,150,41,0.00034139998024329543
RSA,1024,150,42,0.00027959997532889247
RSA,1024,150,43,0.00028169999131932855
RSA,1024,150,44,0.00016599998343735933
RSA,1024,150,45,0.00016830000095069408
RSA,1024,150,46,0.00031720002880319953
RSA,1024,150,47,0.0002730999840423465
RSA,1024,150,48,0.00019869999960064888
RSA,1024,150,49,0.0001756999990902841
RSA,1024,150,50,0.00022929999977350235
RSA,1024,150,51,0.00034229998709633946
RSA,1024,150,52,0.00016609998419880867
RSA,1024,150,53,0.0002762000076472759
RSA,1024,150,54,0.00027570000384002924
RSA,1024,150,55,0.00032570003531873226
RSA,1024,150,56,0.0002798999776132405
RSA,1024,150,57,0.00021299999207258224
RSA,1024,150,58,0.00027250003768131137
RSA,1024,150,59,0.00027680001221597195
RSA,1024,150,60,0.00033030001213774085
RSA,1024,150,61,0.00027059996500611305
RSA,1024,150,62,0.0003228000132367015
RSA,1024,150,63,0.00032679998548701406
RSA,1024,150,64,0.0003532000118866563
RSA,1024,150,65,0.0003176999744027853
RSA,1024,150,66,0.0003229000139981508
RSA,1024,150,67,0.00017499999376013875
RSA,1024,150,68,0.00034339999547228217
RSA,1024,150,69,0.00022520002676174045
RSA,1024,150,70,0.0002877999795600772
RSA,1024,150,71,0.0002739999908953905
RSA,1024,150,72,0.00027540000155568123
RSA,1024,150,73,0.00029669998912140727
RSA,1024,150,74,0.00026899995282292366
RSA,1024,150,75,0.0002647999790497124
RSA,1024,150,76,0.00014730001566931605
RSA,1024,150,77,0.00027459999546408653
RSA,1024,150,78,0.0002565999748185277
RSA,1024,150,79,0.00018500001169741154
RSA,1024,150,80,0.000311399984639138
RSA,1024,150,81,0.00016579998191446066
RSA,1024,150,82,0.00028390000807121396
RSA,1024,150,83,0.00032980000833049417
RSA,1024,150,84,0.0002635999699123204
RSA,1024,150,85,0.0003588999970816076
RSA,1024,150,86,0.0002666999935172498
RSA,1024,150,87,0.00026299996534362435
RSA,1024,150,88,0.00022639997769147158
RSA,1024,150,89,0.0003445000038482249
RSA,1024,150,90,0.0003331000334583223
RSA,1024,150,91,0.00027120002778247
RSA,1024,150,92,0.00027650000993162394
RSA,1024,150,93,0.00016259995754808187
RSA,1024,150,94,0.00026030000299215317
RSA,1024,150,95,0.0001142999972216785
RSA,1024,150,96,0.0002772999578155577
RSA,1024,150,97,0.00020100001711398363
RSA,1024,150,98,0.00025759998243302107
RSA,1024,150,99,0.0002664000494405627
RSA,1024,150,100,0.00015109998639672995
RSA,1024,200,1,0.0003305000136606395
RSA,1024,200,2,0.00032980000833049417
RSA,1024,200,3,0.00021119997836649418
RSA,1024,200,4,0.0003074000123888254
RSA,1024,200,5,0.0003117000451311469
RSA,1024,200,6,0.00032409996492788196
RSA,1024,200,7,0.00032920000376179814
RSA,1024,200,8,0.00033110001822933555
RSA,1024,200,9,0.00012909999350085855
RSA,1024,200,10,0.00032490002922713757
RSA,1024,200,11,0.0002733999863266945
RSA,1024,200,12,0.00032869999995455146
RSA,1024,200,13,0.00032459996873512864
RSA,1024,200,14,0.00014810002176091075
RSA,1024,200,15,0.00011860002996399999
RSA,1024,200,16,0.00010439998004585505
RSA,1024,200,17,0.00011029996676370502
RSA,1024,200,18,0.000122999947052449
RSA,1024,200,19,0.00022979994537308812
RSA,1024,200,20,0.0002825999981723726
RSA,1024,200,21,0.00031400000443682075
RSA,1024,200,22,0.0002452000044286251
RSA,1024,200,23,0.0003098000306636095
RSA,1024,200,24,0.00034410000080242753
RSA,1024,200,25,0.0003043000469915569
RSA,1024,200,26,0.0003616000176407397
RSA,1024,200,27,0.0003693000180646777
RSA,1024,200,28,0.00012310000602155924
RSA,1024,200,29,0.0002778000198304653
RSA,1024,200,30,0.00019340001745149493
RSA,1024,200,31,0.00019829999655485153
RSA,1024,200,32,0.00019369996152818203
RSA,1024,200,33,0.00031839997973293066
RSA,1024,200,34,0.00019990000873804092
RSA,1024,200,35,0.0001338999718427658
RSA,1024,200,36,0.00027379998937249184
RSA,1024,200,37,0.00030479999259114265
RSA,1024,200,38,0.00024230004055425525
RSA,1024,200,39,0.00024069997016340494
RSA,1024,200,40,0.0003068000078201294
RSA,1024,200,41,0.0003108999808318913
RSA,1024,200,42,0.0003111999831162393
RSA,1024,200,43,0.0003022000310011208
RSA,1024,200,44,0.0002069000038318336
RSA,1024,200,45,0.0002539000124670565
RSA,1024,200,46,0.00032320001628249884
RSA,1024,200,47,0.0002595999976620078
RSA,1024,200,48,0.00031209998996928334
RSA,1024,200,49,0.00031670002499595284
RSA,1024,200,50,0.00029930000891909003
RSA,1024,200,51,0.000311399984639138
RSA,1024,200,52,0.0003035999834537506
RSA,1024,200,53,0.00013229995965957642
RSA,1024,200,54,0.00039030000334605575
RSA,1024,200,55,0.0003228000132367015
RSA,1024,200,56,0.0003462000167928636
RSA,1024,200,57,0.0003980000037699938
RSA,1024,200,58,0.00032519997330382466
RSA,1024,200,59,0.00017330003902316093
RSA,1024,200,60,0.0003816999960690737
RSA,1024,200,61,0.00030960002914071083
RSA,1024,200,62,0.00019839999731630087
RSA,1024,200,63,0.0003053999971598387
RSA,1024,200,64,0.0003066000062972307
RSA,1024,200,65,0.00032670004293322563
RSA,1024,200,66,0.00037349999183788896
RSA,1024,200,67,0.0002077000099234283
RSA,1024,200,68,0.00030770001467317343
RSA,1024,200,69,0.0001996000064536929
RSA,1024,200,70,0.0003972999984398484
RSA,1024,200,71,0.00030179996974766254
RSA,1024,200,72,0.00017900002421811223
RSA,1024,200,73,0.0003121999907307327
RSA,1024,200,74,0.0003284999984316528
RSA,1024,200,75,0.0004306999617256224
RSA,1024,200,76,0.0001537000061944127
RSA,1024,200,77,0.00018620002083480358
RSA,1024,200,78,0.00031269999453797936
RSA,1024,200,79,0.00018569995881989598
RSA,1024,200,80,0.0003453000099398196
RSA,1024,200,81,0.00031350000062957406
RSA,1024,200,82,0.00031949998810887337
RSA,1024,200,83,0.00022490002447739244
RSA,1024,200,84,0.0002313000150024891
RSA,1024,200,85,0.00030750001315027475
RSA,1024,200,86,0.00034879997838288546
RSA,1024,200,87,0.00038949999725446105
RSA,1024,200,88,0.0003265999839641154
RSA,1024,200,89,0.0001740000443533063
RSA,1024,200,90,0.00018999999156221747
RSA,1024,200,91,0.00017209997167810798
RSA,1024,200,92,0.00021059997379779816
RSA,1024,200,93,0.0001908999984152615
RSA,1024,200,94,0.00017929996829479933
RSA,1024,200,95,0.0001849000109359622
RSA,1024,200,96,0.00011160003487020731
RSA,1024,200,97,0.00019399996381253004
RSA,1024,200,98,0.00011119997361674905
RSA,1024,200,99,0.00010429997928440571
RSA,1024,200,100,0.00012879999121651053
RSA,1024,250,1,0.0002030999748967588
RSA,1024,250,2,0.00012809998588636518
RSA,1024,250,3,0.0001278999843634665
RSA,1024,250,4,0.00020890001906082034
RSA,1024,250,5,0.0001294999965466559
RSA,1024,250,6,0.00021029997151345015
RSA,1024,250,7,0.00024610001128166914
RSA,1024,250,8,0.00013000000035390258
RSA,1024,250,9,0.00014500005636364222
RSA,1024,250,10,0.0002117999829351902
RSA,1024,250,11,0.00014830002328380942
RSA,1024,250,12,0.00020509999012574553
RSA,1024,250,13,0.00018710002768784761
RSA,1024,250,14,0.00018839997937902808
RSA,1024,250,15,0.0002476000227034092
RSA,1024,250,16,0.0001401000190526247
RSA,1024,250,17,0.0001585999852977693
RSA,1024,250,18,0.00021010002819821239
RSA,1024,250,19,0.00020940002286806703
RSA,1024,250,20,0.0001928000128827989
RSA,1024,250,21,0.00024020002456381917
RSA,1024,250,22,0.00018050003563985229
RSA,1024,250,23,0.00018699996871873736
RSA,1024,250,24,0.0002466000150889158
RSA,1024,250,25,0.00024889997439458966
RSA,1024,250,26,0.00022230000467970967
RSA,1024,250,27,0.0001928000128827989
RSA,1024,250,28,0.00018659996567294002
RSA,1024,250,29,0.00019200000679120421
RSA,1024,250,30,0.000195200031157583
RSA,1024,250,31,0.00019029999384656549
RSA,1024,250,32,0.00012370001059025526
RSA,1024,250,33,0.00019130000146105886
RSA,1024,250,34,0.00018959998851642013
RSA,1024,250,35,0.00018989999080076814
RSA,1024,250,36,0.0002617000136524439
RSA,1024,250,37,0.0002104000304825604
RSA,1024,250,38,0.0002489000326022506
RSA,1024,250,39,0.00023689999943599105
RSA,1024,250,40,0.0001897999900393188
RSA,1024,250,41,0.0001879000337794423
RSA,1024,250,42,0.00014329998521134257
RSA,1024,250,43,0.00020810001296922565
RSA,1024,250,44,0.0001993000041693449
RSA,1024,250,45,0.00013689999468624592
RSA,1024,250,46,0.00023880001390352845
RSA,1024,250,47,0.00020810001296922565
RSA,1024,250,48,0.0002454000059515238
RSA,1024,250,49,0.00024229998234659433
RSA,1024,250,50,0.00019509997218847275
RSA,1024,250,51,0.00021109997760504484
RSA,1024,250,52,0.00027469999622553587
RSA,1024,250,53,0.00020569999469444156
RSA,1024,250,54,0.00020920002134516835
RSA,1024,250,55,0.00020950002362951636
RSA,1024,250,56,0.00020699994638562202
RSA,1024,250,57,0.00018579995958134532
RSA,1024,250,58,0.0001515000476501882
RSA,1024,250,59,0.0001922999508678913
RSA,1024,250,60,0.00014410004951059818
RSA,1024,250,61,0.00021710002329200506
RSA,1024,250,62,0.00026299996534362435
RSA,1024,250,63,0.00012649997370317578
RSA,1024,250,64,0.00019260001135990024
RSA,1024,250,65,0.00016499997582286596
RSA,1024,250,66,0.00021269998978823423
RSA,1024,250,67,0.00020020001102238894
RSA,1024,250,68,0.00019190000602975488
RSA,1024,250,69,0.00019200000679120421
RSA,1024,250,70,0.00022659997921437025
RSA,1024,250,71,0.00013420003233477473
RSA,1024,250,72,0.0001894999877549708
RSA,1024,250,73,0.0002470000181347132
RSA,1024,250,74,0.00019890000112354755
RSA,1024,250,75,0.0002112000365741551
RSA,1024,250,76,0.0002196999848820269
RSA,1024,250,77,0.00013539998326450586
RSA,1024,250,78,0.0001949999714270234
RSA,1024,250,79,0.00019270001212134957
RSA,1024,250,80,0.00019539997447282076
RSA,1024,250,81,0.0001933000166900456
RSA,1024,250,82,0.00019319995772093534
RSA,1024,250,83,0.00018929998623207211
RSA,1024,250,84,0.00012440001592040062
RSA,1024,250,85,0.00024119997397065163
RSA,1024,250,86,0.00020399998174980283
RSA,1024,250,87,0.0001922000083141029
RSA,1024,250,88,0.00020359997870400548
RSA,1024,250,89,0.00019430002430453897
RSA,1024,250,90,0.00023639999562874436
RSA,1024,250,91,0.00019529997371137142
RSA,1024,250,92,0.00021299999207258224
RSA,1024,250,93,0.0001876000314950943
RSA,1024,250,94,0.00023309997050091624
RSA,1024,250,95,0.00019449996761977673
RSA,1024,250,96,0.0002625000197440386
RSA,1024,250,97,0.00013419997412711382
RSA,1024,250,98,0.00019210000755265355
RSA,1024,250,99,0.00019619998056441545
RSA,1024,250,100,0.00019340001745149493
RSA,2048,50,1,0.00016689999029040337
RSA,2048,50,2,0.0001449999981559813
RSA,2048,50,3,0.0001873000292107463
RSA,2048,50,4,0.0001286999904550612
RSA,2048,50,5,0.00013880000915378332
RSA,2048,50,6,0.0001537000061944127
RSA,2048,50,7,0.00012420001439750195
RSA,2048,50,8,0.00015920004807412624
RSA,2048,50,9,9.739998495206237e-05
RSA,2048,50,10,8.229998638853431e-05
RSA,2048,50,11,0.00012349995085969567
RSA,2048,50,12,0.0001303000026382506
RSA,2048,50,13,0.0001286999904550612
RSA,2048,50,14,0.000125700025819242
RSA,2048,50,15,0.00015189999248832464
RSA,2048,50,16,0.00012069998774677515
RSA,2048,50,17,0.00017769995611160994
RSA,2048,50,18,0.00013599998783320189
RSA,2048,50,19,0.00011630001245066524
RSA,2048,50,20,6.160000339150429e-05
RSA,2048,50,21,0.00012909999350085855
RSA,2048,50,22,0.00013210001634433866
RSA,2048,50,23,9.47999651543796e-05
RSA,2048,50,24,0.00012729997979477048
RSA,2048,50,25,8.480000542476773e-05
RSA,2048,50,26,9.290000889450312e-05
RSA,2048,50,27,0.0001294999965466559
RSA,2048,50,28,0.00012500002048909664
RSA,2048,50,29,0.00012779998360201716
RSA,2048,50,30,7.920002099126577e-05
RSA,2048,50,31,8.00999696366489e-05
RSA,2048,50,32,0.0001227000029757619
RSA,2048,50,33,0.0001262999721802771
RSA,2048,50,34,0.00012929999502375722
RSA,2048,50,35,0.00013649999164044857
RSA,2048,50,36,8.410000009462237e-05
RSA,2048,50,37,8.229998638853431e-05
RSA,2048,50,38,9.509996743872762e-05
RSA,2048,50,39,0.000146100006531924
RSA,2048,50,40,8.910003816708922e-05
RSA,2048,50,41,8.830003207549453e-05
RSA,2048,50,42,0.0001286999904550612
RSA,2048,50,43,8.560001151636243e-05
RSA,2048,50,44,0.00012749998131766915
RSA,2048,50,45,0.00013219995889812708
RSA,2048,50,46,0.00012839998817071319
RSA,2048,50,47,0.00012450001668184996
RSA,2048,50,48,0.00012989999959245324
RSA,2048,50,49,0.00016880000475794077
RSA,2048,50,50,0.00012809998588636518
RSA,2048,50,51,0.00012500002048909664
RSA,2048,50,52,0.00012430001515895128
RSA,2048,50,53,7.539999205619097e-05
RSA,2048,50,54,0.0001338999718427658
RSA,2048,50,55,9.550002869218588e-05
RSA,2048,50,56,0.00012340000830590725
RSA,2048,50,57,0.00015430001076310873
RSA,2048,50,58,0.00013589998707175255
RSA,2048,50,59,0.00014190003275871277
RSA,2048,50,60,0.0001297999988310039
RSA,2048,50,61,0.00012879999121651053
RSA,2048,50,62,0.00012930005323141813
RSA,2048,50,63,0.00012669997522607446
RSA,2048,50,64,0.0001286999904550612
RSA,2048,50,65,0.00012620002962648869
RSA,2048,50,66,0.00015440001152455807
RSA,2048,50,67,0.00012940005399286747
RSA,2048,50,68,0.00011480000102892518
RSA,2048,50,69,0.0001808000379242003
RSA,2048,50,70,0.0001615999499335885
RSA,2048,50,71,0.0001324999611824751
RSA,2048,50,72,0.00012520002201199532
RSA,2048,50,73,0.00012689997674897313
RSA,2048,50,74,0.00012580002658069134
RSA,2048,50,75,0.00014030002057552338
RSA,2048,50,76,0.00012620002962648869
RSA,2048,50,77,0.00012910005170851946
RSA,2048,50,78,0.0001230000052601099
RSA,2048,50,79,0.00011710001854225993
RSA,2048,50,80,8.60999571159482e-05
RSA,2048,50,81,0.00013760000001639128
RSA,2048,50,82,0.00013890000991523266
RSA,2048,50,83,0.00012889999197795987
RSA,2048,50,84,0.00013050000416114926
RSA,2048,50,85,0.0001259999698959291
RSA,2048,50,86,0.00012989999959245324
RSA,2048,50,87,0.0001303000026382506
RSA,2048,50,88,0.0001284000463783741
RSA,2048,50,89,0.00012440001592040062
RSA,2048,50,90,0.0001276000402867794
RSA,2048,50,91,0.00013970001600682735
RSA,2048,50,92,0.00013240001862868667
RSA,2048,50,93,0.0001303000026382506
RSA,2048,50,94,0.0001382000045850873
RSA,2048,50,95,0.00014590000500902534
RSA,2048,50,96,9.960000170394778e-05
RSA,2048,50,97,0.00013960001524537802
RSA,2048,50,98,0.0001433999859727919
RSA,2048,50,99,0.00016430002870038152
RSA,2048,50,100,0.00014240003656595945
RSA,2048,100,1,0.00013780000153928995
RSA,2048,100,2,0.00016549997963011265
RSA,2048,100,3,0.00012420001439750195
RSA,2048,100,4,0.00014259997988119721
RSA,2048,100,5,0.00012280000373721123
RSA,2048,100,6,0.00012310000602155924
RSA,2048,100,7,0.0001248999615199864
RSA,2048,100,8,0.00014429999282583594
RSA,2048,100,9,0.00012280000373721123
RSA,2048,100,10,8.440000237897038e-05
RSA,2048,100,11,0.0001249000197276473
RSA,2048,100,12,0.00013180001405999064
RSA,2048,100,13,0.00013070000568404794
RSA,2048,100,14,0.00012399995466694236
RSA,2048,100,15,0.0001412000274285674
RSA,2048,100,16,0.00012260000221431255
RSA,2048,100,17,0.00012520002201199532
RSA,2048,100,18,0.00012609997065737844
RSA,2048,100,19,0.00012600002810359
RSA,2048,100,20,0.00015160004841163754
RSA,2048,100,21,0.00012879999121651053
RSA,2048,100,22,0.00014379998901858926
RSA,2048,100,23,0.00011280004400759935
RSA,2048,100,24,0.00012799998512491584
RSA,2048,100,25,0.0001799999736249447
RSA,2048,100,26,0.0001306000049225986
RSA,2048,100,27,0.00012529996456578374
RSA,2048,100,28,0.00012370001059025526
RSA,2048,100,29,0.00012479996075853705
RSA,2048,100,30,0.00017709995154291391
RSA,2048,100,31,9.849999332800508e-05
RSA,2048,100,32,0.00012889999197795987
RSA,2048,100,33,6.799999391660094e-05
RSA,2048,100,34,0.00012719997903332114
RSA,2048,100,35,0.00012159999459981918
RSA,2048,100,36,8.550001075491309e-05
RSA,2048,100,37,0.0001422999775968492
RSA,2048,100,38,0.0001254999660886824
RSA,2048,100,39,9.079999290406704e-05
RSA,2048,100,40,8.439994417130947e-05
RSA,2048,100,41,8.259998867288232e-05
RSA,2048,100,42,0.0001267999759875238
RSA,2048,100,43,0.00014260003808885813
RSA,2048,100,44,9.320001117885113e-05
RSA,2048,100,45,0.0001613000058569014
RSA,2048,100,46,0.00012630003038793802
RSA,2048,100,47,0.00013050000416114926
RSA,2048,100,48,7.259997073560953e-05
RSA,2048,100,49,8.769996929913759e-05
RSA,2048,100,50,8.679996244609356e-05
RSA,2048,100,51,0.00013000000035390258
RSA,2048,100,52,0.0001430999836884439
RSA,2048,100,53,0.00014179997378960252
RSA,2048,100,54,0.00012799998512491584
RSA,2048,100,55,0.00017180002760142088
RSA,2048,100,56,8.069997420534492e-05
RSA,2048,100,57,9.049999061971903e-05
RSA,2048,100,58,0.00013000000035390258
RSA,2048,100,59,0.000166199984960258
RSA,2048,100,60,0.00012630003038793802
RSA,2048,100,61,0.00014249997911974788
